#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-2107.0,119,30392.69304
-1769.0,119,30420.93264
-3147.0,119,30457.927117
-2562.0,119,30492.174628
-2157.0,119,30524.610192
-2181.0,119,30557.751217
-3040.0,119,30590.997742
-2680.0,119,30623.858772
-2908.0,119,30656.369806
-2482.0,119,30688.568345
-2044.0,119,30717.024939
-2406.0,119,30746.640018
-2048.0,119,30773.885629
-2017.0,119,30808.925827
-2294.0,119,30843.609561
-2708.0,119,30879.231106
-2850.0,119,30914.400439
-2488.0,119,30947.106063
-2545.0,119,30982.116083
-2588.0,119,31018.777493
-1891.0,119,31049.959741
-2754.0,119,31085.037925
-1702.0,119,31114.963014
-2914.0,119,31150.350549
-2812.0,119,31184.852517
-2144.0,119,31220.656922
-2553.0,119,31256.78427
-2871.0,119,31290.965085
-2273.0,119,31322.391382
-2430.0,119,31355.183643
-3130.0,119,31390.071852
-3066.0,119,31423.373055
-1901.0,119,31454.596258
-2146.0,119,31487.059928
-2758.0,119,31522.382054
-2483.0,119,31554.6762
-3070.0,119,31590.392292
-2664.0,119,31622.729911
-2629.0,119,31655.939512
-2235.0,119,31688.031617
-2382.0,119,31720.222719
-3257.0,119,31759.854712
-2827.0,119,31793.318783
-2222.0,119,31826.194358
-2024.0,119,31860.727403
-3391.0,119,31896.990422
-2480.0,119,31931.779957
-2671.0,119,31968.607966
-3527.0,119,32006.808448
-2174.0,119,32040.617487
-3118.0,119,32078.455967
-2765.0,119,32113.899481
